state_name,county_entity_name,census_tract_2020_number_fips_code,tract_type
Tennessee,Hawkins County,47073050100,Directly adjoining
Tennessee,Hawkins County,47073050200,Directly adjoining
Tennessee,Hawkins County,47073050301,Directly adjoining
Tennessee,Hawkins County,47073050302,Directly adjoining
Tennessee,Hawkins County,47073050400,Directly adjoining
Tennessee,Hawkins County,47073050700,Directly adjoining
Tennessee,Hawkins County,47073050800,Generating unit retirement
Tennessee,Hawkins County,47073050900,Directly adjoining
Tennessee,Humphreys County,47085130200,Directly adjoining
Tennessee,"Humphreys
County",47085130300,Directly adjoining
Tennessee,Humphreys County,47085130400,Directly adjoining
Tennessee,"Humphreys
County",47085130500,Generating unit retirement
Tennessee,Marion County,47115050102,Directly adjoining
Tennessee,Marion County,47115050203,Directly adjoining
Tennessee,Marion County,47115050302,Directly adjoining
Tennessee,Meigs County,47121960100,Directly adjoining
Tennessee,Meigs County,47121960200,Directly adjoining
Tennessee,Morgan County,47129110100,Directly adjoining
Tennessee,Morgan County,47129110200,Directly adjoining
Tennessee,Morgan County,47129110300,Directly adjoining
Tennessee,Morgan County,47129110400,"Mine closure, Directly adjoining"
Tennessee,Morgan County,47129110500,Directly adjoining
Tennessee,Rhea County,47143975000,Directly adjoining
Tennessee,Rhea County,47143975100,Generating unit retirement
Tennessee,Rhea County,47143975200,Directly adjoining
Tennessee,Roane County,47145030500,Directly adjoining
Tennessee,Roane County,47145030802,Directly adjoining
Tennessee,Roane County,47145030900,Directly adjoining
Tennessee,Scott County,47151975000,Directly adjoining
Tennessee,Scott County,47151975101,Directly adjoining
Tennessee,Scott County,47151975102,Directly adjoining
Tennessee,Scott County,47151975200,Directly adjoining
Tennessee,Scott County,47151975300,"Mine closure, Directly adjoining"
Tennessee,Scott County,47151975400,Directly adjoining
Tennessee,"Sequatchie
County",47153060102,"Mine closure, Directly adjoining"
Tennessee,Sequatchie County,47153060103,Directly adjoining
Tennessee,"Sequatchie
County",47153060104,Directly adjoining
Tennessee,Shelby County,47157004300,Directly adjoining
Tennessee,Shelby County,47157005300,Directly adjoining
Tennessee,Shelby County,47157011700,Directly adjoining
Tennessee,Shelby County,47157022210,Directly adjoining
Tennessee,Shelby County,47157022220,Directly adjoining
Tennessee,Shelby County,47157980200,"Generating unit retirement, Directly adjoining"
Tennessee,Shelby County,47157980300,"Generating unit retirement, Directly
adjoining"
Tennessee,Union County,47173040300,Directly adjoining
Tennessee,Van Buren County,47175925000,Directly adjoining
Tennessee,Warren County,47177930900,Directly adjoining
Texas,Anderson County,48001950402,Directly adjoining
Texas,Anderson County,48001951100,Directly adjoining
Texas,Archer County,48009020200,Directly adjoining
Texas,Baylor County,48023950302,Directly adjoining
Texas,Brazos County,48041000106,Directly adjoining
Texas,Brazos County,48041002010,Directly adjoining
Texas,Brazos County,48041002016,Directly adjoining
Texas,Camp County,48063950101,Directly adjoining
Texas,Camp County,48063950102,Directly adjoining
Texas,Dimmit County,48127950202,Directly adjoining
Texas,Dimmit County,48127950400,Directly adjoining
Texas,Duval County,48131950200,Directly adjoining
Texas,Duval County,48131950500,Directly adjoining
Texas,Falls County,48145000800,Directly adjoining
Texas,Foard County,48155950100,Directly adjoining
Texas,Franklin County,48159950101,Directly adjoining
Texas,Franklin County,48159950102,Directly adjoining
Texas,Franklin County,48159950300,Directly adjoining
Texas,Freestone County,48161000101,Directly adjoining
Texas,Freestone County,48161000102,"Mine closure, Generating unit retirement"
Texas,Freestone County,48161000200,Directly adjoining
Texas,Freestone County,48161000300,Directly adjoining
Texas,Freestone County,48161000600,Directly adjoining
Texas,Freestone County,48161000900,Directly adjoining
Texas,Gregg County,48183000201,Directly adjoining
Texas,Gregg County,48183001100,Directly adjoining
Texas,Gregg County,48183001400,Directly adjoining
Texas,Gregg County,48183001500,Directly adjoining
Texas,Gregg County,48183010501,Directly adjoining
Texas,Gregg County,48183010502,Directly adjoining
Texas,Grimes County,48185180202,Directly adjoining
Texas,Grimes County,48185180302,Directly adjoining
Texas,Grimes County,48185180303,"Mine closure, Directly adjoining"
Texas,Grimes County,48185180304,"Generating unit retirement, Directly adjoining"
Texas,Hardeman County,48197950100,Directly adjoining
Texas,Harrison County,48203020103,"Mine closure, Directly adjoining"
Texas,Harrison County,48203020104,Directly adjoining
Texas,Harrison County,48203020106,Directly adjoining
Texas,Harrison County,48203020301,Directly adjoining
Texas,Harrison County,48203020401,Directly adjoining
Texas,Harrison County,48203020402,"Generating unit retirement, Directly
adjoining"
Texas,Harrison County,48203020501,Directly adjoining
Texas,Harrison County,48203020502,Directly adjoining
Texas,Harrison County,48203020603,Directly adjoining
Texas,Harrison County,48203020604,"Mine closure, Directly adjoining"
Texas,Harrison County,48203020605,Directly adjoining
Texas,Harrison County,48203020606,Directly adjoining
Texas,Henderson County,48213950902,Directly adjoining
Texas,Kinney County,48271950100,Directly adjoining
Texas,La Salle County,48283950302,Directly adjoining
Texas,Lee County,48287000100,Directly adjoining
Texas,Limestone County,48293970800,Directly adjoining
Texas,McMullen County,48311950100,Directly adjoining
Texas,Madison County,48313000200,Directly adjoining
Texas,Madison County,48313000300,Directly adjoining
Texas,Maverick County,48323950207,Directly adjoining
Texas,Maverick County,48323950500,Directly adjoining
Texas,Maverick County,48323950701,Directly adjoining
Texas,Maverick County,48323950702,Mine closure
Texas,Milam County,48331950100,Directly adjoining
Texas,Milam County,48331950300,Directly adjoining
Texas,Milam County,48331950800,"Mine closure, Generating unit retirement"
Texas,Morris County,48343950100,Directly adjoining
Texas,Morris County,48343950200,Directly adjoining
Texas,Navarro County,48349970600,Directly adjoining
Texas,Panola County,48365950100,Directly adjoining
Texas,Panola County,48365950200,"Mine closure, Directly adjoining"
Texas,Panola County,48365950300,Directly adjoining
Texas,Panola County,48365950500,Directly adjoining
Texas,Robertson County,48395960100,Mine closure
Texas,Robertson County,48395960200,Directly adjoining
Texas,Robertson County,48395960300,Directly adjoining
Texas,Rusk County,48401950101,Directly adjoining
Texas,Rusk County,48401950102,Directly adjoining
Texas,Rusk County,48401950501,Mine closure
Texas,Rusk County,48401950502,Directly adjoining
Texas,Rusk County,48401950600,Directly adjoining
Texas,Rusk County,48401950700,Directly adjoining
Texas,Rusk County,48401950800,Directly adjoining
Texas,Rusk County,48401950900,Directly adjoining
Texas,Rusk County,48401951000,Directly adjoining
Texas,Rusk County,48401951100,Directly adjoining
Texas,Titus County,48449950100,Directly adjoining
Texas,Titus County,48449950200,"Mine closure, Generating unit retirement"
Texas,Titus County,48449950301,Directly adjoining
Texas,Titus County,48449950302,Directly adjoining
Texas,Titus County,48449950400,Generating unit retirement
Texas,Titus County,48449950500,Directly adjoining
Texas,Titus County,48449950800,Directly adjoining
Texas,Webb County,48479001710,Mine closure
Texas,Webb County,48479001711,Directly adjoining
Texas,Webb County,48479001714,Directly adjoining
Texas,Webb County,48479001726,Directly adjoining
Texas,Webb County,48479001727,Directly adjoining
Texas,Webb County,48479001815,Directly adjoining
Texas,Webb County,48479001816,Directly adjoining
Texas,Wichita County,48485013700,Directly adjoining
Texas,Wichita County,48485013800,Directly adjoining
Texas,Wilbarger County,48487950300,Generating unit retirement
Texas,Wilbarger County,48487950500,Directly adjoining
Texas,Wilbarger County,48487950600,Directly adjoining
Texas,Wilbarger County,48487950700,Directly adjoining
Texas,"Williamson
County",48491020900,Directly adjoining
Texas,"Williamson
County",48491021300,Directly adjoining
Utah,Carbon County,49007000100,Directly adjoining
Utah,Carbon County,49007000200,Directly adjoining
Utah,Carbon County,49007000300,"Mine closure, Directly adjoining"
Utah,Carbon County,49007000500,"Mine closure, Directly adjoining"
Utah,Carbon County,49007000600,"Mine closure, Generating unit retirement, Directly adjoining"
Utah,Daggett County,49009960100,Directly adjoining
Utah,Duchesne County,49013940300,Directly adjoining
Utah,Duchesne County,49013940600,Directly adjoining
Utah,Emery County,49015976200,"Mine closure, Directly adjoining"
Utah,Emery County,49015976300,"Mine closure, Directly adjoining"
Utah,Emery County,49015976500,"Mine closure, Directly adjoining"
Utah,Garfield County,49017000300,Directly adjoining
Utah,Garfield County,49017000400,Directly adjoining
Utah,Grand County,49019000302,Directly adjoining
Utah,Iron County,49021110100,Directly adjoining
Utah,Iron County,49021110602,Directly adjoining
Utah,Kane County,49025130100,Mine closure
Utah,Kane County,49025130200,Directly adjoining
Utah,Salt Lake County,49035113105,Directly adjoining
Utah,Salt Lake County,49035113526,Directly adjoining
Utah,Salt Lake County,49035113540,Directly adjoining
Utah,Salt Lake County,49035113541,Directly adjoining
Utah,Salt Lake County,49035113542,Directly adjoining
Utah,Salt Lake County,49035113545,Directly adjoining
Utah,Salt Lake County,49035113905,Directly adjoining
Utah,Salt Lake County,49035113906,Directly adjoining
Utah,Salt Lake County,49035113908,Directly adjoining
Utah,Salt Lake County,49035113909,Generating unit retirement
Utah,Salt Lake County,49035114303,Directly adjoining
Utah,San Juan County,49037942100,Directly adjoining
Utah,San Juan County,49037978100,Directly adjoining
Utah,San Juan County,49037978200,Directly adjoining
Utah,Sanpete County,49039972101,Directly adjoining
Utah,Sanpete County,49039972102,Directly adjoining
Utah,Sanpete County,49039972500,Directly adjoining
Utah,Sevier County,49041975100,Directly adjoining
Utah,Sevier County,49041975200,Directly adjoining
Utah,Tooele County,49045130701,Directly adjoining
Utah,Uintah County,49047940201,Directly adjoining
Utah,Uintah County,49047968201,Directly adjoining
Utah,Utah County,49049010900,Directly adjoining
Utah,Washington County,49053270102,Directly adjoining
Utah,Wayne County,49055979100,Directly adjoining
Virginia,Alleghany County,51005080201,Directly adjoining
Virginia,Alleghany County,51005080202,Directly adjoining
Virginia,Alleghany County,51005080301,Generating unit retirement
Virginia,Alleghany County,51005080302,Directly adjoining
Virginia,Augusta County,51015070500,Directly adjoining
Virginia,Augusta County,51015071201,Directly adjoining
Virginia,Augusta County,51015071202,Directly adjoining
Virginia,Bath County,51017920102,Directly adjoining
Virginia,Bland County,51021040100,Directly adjoining
Virginia,Brunswick County,51025930302,Directly adjoining
Virginia,Buchanan County,51027010100,"Mine closure, Directly adjoining"
Virginia,Buchanan County,51027010200,"Mine closure, Directly adjoining"
Virginia,Buchanan County,51027010300,"Mine closure, Directly adjoining"
Virginia,Buchanan County,51027010400,"Mine closure, Directly adjoining"
Virginia,Buchanan County,51027010500,"Mine closure, Directly adjoining"
Virginia,Buchanan County,51027010600,"Mine closure, Directly adjoining"
Virginia,Buchanan County,51027010700,"Mine closure, Directly adjoining"
Virginia,"Charles City
County",51036600100,Directly adjoining
Virginia,Chesterfield County,51041100300,Directly adjoining
Virginia,"Chesterfield
County",51041100403,Generating unit retirement
Virginia,"Chesterfield
County",51041100404,Directly adjoining
Virginia,Chesterfield County,51041100407,Directly adjoining
Virginia,"Chesterfield
County",51041100409,Directly adjoining
Virginia,"Chesterfield
County",51041100505,Directly adjoining
Virginia,Chesterfield County,51041100509,Directly adjoining
Virginia,"Chesterfield
County",51041100510,Directly adjoining
Virginia,Dickenson County,51051040100,"Mine closure, Directly adjoining"
Virginia,Dickenson County,51051040200,"Mine closure, Directly adjoining"
Virginia,Dickenson County,51051040300,"Mine closure, Directly adjoining"
Virginia,Dickenson County,51051040400,"Mine closure, Directly adjoining"
Virginia,Giles County,51071930200,Directly adjoining
Virginia,Giles County,51071930300,Generating unit retirement
Virginia,Giles County,51071930400,Directly adjoining
Virginia,Gloucester County,51073100500,Directly adjoining
Virginia,Henrico County,51087201601,Directly adjoining
Virginia,Henrico County,51087201602,Directly adjoining
Virginia,Henry County,51089010500,Directly adjoining
Virginia,"King George
County",51099040301,Directly adjoining
Virginia,King George County,51099040302,Generating unit retirement
Virginia,"King George
County",51099040400,Directly adjoining
Virginia,Lee County,51105950100,"Mine closure, Directly adjoining"
Virginia,Lee County,51105950200,Directly adjoining
Virginia,Lee County,51105950301,Directly adjoining
Virginia,Lee County,51105950500,Directly adjoining
Virginia,Lee County,51105950600,Directly adjoining
Virginia,Loudoun County,51107610300,Directly adjoining
Virginia,Loudoun County,51107610503,Directly adjoining
Virginia,Loudoun County,51107610507,Directly adjoining
Virginia,Loudoun County,51107611002,Directly adjoining
Virginia,Loudoun County,51107611009,Directly adjoining
Virginia,Loudoun County,51107611010,Directly adjoining
Virginia,Loudoun County,51107611101,Directly adjoining
Virginia,Loudoun County,51107611102,Directly adjoining
Virginia,Loudoun County,51107611202,Directly adjoining
Virginia,Loudoun County,51107611206,Directly adjoining
Virginia,Loudoun County,51107611208,Directly adjoining
Virginia,"Mecklenburg
County",51117930103,Directly adjoining
Virginia,Mecklenburg County,51117930104,Directly adjoining
Virginia,"Mecklenburg
County",51117930300,Directly adjoining
Virginia,Mecklenburg County,51117930600,Directly adjoining
Virginia,"Mecklenburg
County",51117930700,Generating unit retirement
Virginia,Mecklenburg County,51117930800,Directly adjoining
Virginia,"Pittsylvania
County",51143011100,Directly adjoining
Virginia,"Prince George
County",51149850302,Directly adjoining
Virginia,Russell County,51167030100,"Mine closure, Directly adjoining"
Virginia,Russell County,51167030201,"Mine closure, Directly adjoining"
Virginia,Russell County,51167030202,Directly adjoining
Virginia,Russell County,51167030300,Directly adjoining
Virginia,Russell County,51167030402,Directly adjoining
Virginia,Russell County,51167030403,Directly adjoining
Virginia,Russell County,51167030404,Directly adjoining
Virginia,Russell County,51167030500,Directly adjoining
Virginia,Russell County,51167030600,"Mine closure, Generating unit retirement, Directly adjoining"
Virginia,Scott County,51169030200,Directly adjoining
Virginia,Scott County,51169030300,"Mine closure, Directly adjoining"
Virginia,Scott County,51169030400,Directly adjoining
Virginia,Stafford County,51179010106,Directly adjoining
Virginia,Stafford County,51179010503,Directly adjoining
Virginia,Stafford County,51179010504,Directly adjoining
Virginia,Tazewell County,51185020100,Directly adjoining
Virginia,Tazewell County,51185020301,"Mine closure, Directly adjoining"
Virginia,Tazewell County,51185020302,"Mine closure, Directly adjoining"
Virginia,Tazewell County,51185020400,"Mine closure, Directly adjoining"
Virginia,Tazewell County,51185020500,"Mine closure, Directly adjoining"
Virginia,Tazewell County,51185020600,Directly adjoining
Virginia,Tazewell County,51185020800,Directly adjoining
Virginia,Tazewell County,51185020900,"Mine closure, Directly adjoining"
Virginia,Tazewell County,51185021000,Directly adjoining
Virginia,Tazewell County,51185021101,Directly adjoining
Virginia,Wise County,51195930700,"Mine closure, Directly adjoining"
Virginia,Wise County,51195930800,"Mine closure, Directly adjoining"
Virginia,Wise County,51195930900,"Mine closure, Directly adjoining"
Virginia,Wise County,51195931000,"Mine closure, Directly adjoining"
Virginia,Wise County,51195931100,"Mine closure, Directly adjoining"
Virginia,Wise County,51195931200,Directly adjoining
Virginia,Wise County,51195931300,Directly adjoining
Virginia,Wise County,51195931400,"Mine closure, Directly adjoining"
Virginia,Wise County,51195931500,"Mine closure, Directly adjoining"
Virginia,Wise County,51195931600,"Mine closure, Directly adjoining"
Virginia,Wise County,51195931700,"Mine closure, Directly adjoining"
Virginia,York County,51199050303,Directly adjoining
Virginia,York County,51199050306,Directly adjoining
Virginia,York County,51199050401,Generating unit retirement
Virginia,York County,51199050402,Directly adjoining
Virginia,York County,51199050500,Directly adjoining
Virginia,York County,51199990100,Directly adjoining
Virginia,Alexandria city,51510201601,Directly adjoining
Virginia,Alexandria city,51510201602,Directly adjoining
Virginia,Alexandria city,51510201802,Directly adjoining
Virginia,Alexandria city,51510201803,Directly adjoining
Virginia,Alexandria city,51510201805,Generating unit retirement
Virginia,Alexandria city,51510980000,Directly adjoining
Virginia,Chesapeake city,51550020200,Directly adjoining
Virginia,Chesapeake city,51550020300,Directly adjoining
Virginia,Chesapeake city,51550020400,Generating unit retirement
Virginia,Chesapeake city,51550020500,Directly adjoining
Virginia,Chesapeake city,51550020600,Directly adjoining
Virginia,Chesapeake city,51550020903,Directly adjoining
Virginia,Chesapeake city,51550020910,Directly adjoining
Virginia,Chesapeake city,51550021301,Directly adjoining
Virginia,Chesapeake city,51550021304,Directly adjoining
Virginia,Chesapeake city,51550021401,Directly adjoining
Virginia,Chesapeake city,51550021402,Generating unit retirement
Virginia,Chesapeake city,51550021403,Directly adjoining
Virginia,Chesapeake city,51550021405,Directly adjoining
Virginia,Covington city,51580060100,Directly adjoining
Virginia,Covington city,51580060200,Directly adjoining
Virginia,Hampton city,51650011100,Directly adjoining
Virginia,Hopewell city,51670820100,Directly adjoining
Virginia,Hopewell city,51670820300,Directly adjoining
Virginia,Hopewell city,51670820700,Directly adjoining
Virginia,Hopewell city,51670980100,Generating unit retirement
Virginia,Newport News city,51700030100,Directly adjoining
Virginia,Norfolk city,51710000902,Directly adjoining
Virginia,Norfolk city,51710002400,Directly adjoining
Virginia,Norfolk city,51710980100,Directly adjoining
Virginia,Norton city,51720960100,Directly adjoining
Virginia,Portsmouth city,51740210200,Directly adjoining
Virginia,Portsmouth city,51740210300,Directly adjoining
Virginia,Portsmouth city,51740210400,Directly adjoining
Virginia,Portsmouth city,51740213001,Generating unit retirement
Virginia,Portsmouth city,51740213002,Directly adjoining
Virginia,Portsmouth city,51740213103,Directly adjoining
Virginia,Portsmouth city,51740213104,Directly adjoining
Virginia,Richmond city,51760060800,Directly adjoining
Virginia,Richmond city,51760060900,Generating unit retirement
Virginia,Richmond city,51760070901,Directly adjoining
Virginia,Suffolk city,51800075106,Directly adjoining
Virginia,Waynesboro city,51820003100,Directly adjoining
Virginia,Waynesboro city,51820003200,Generating unit retirement
Virginia,Waynesboro city,51820003300,Directly adjoining
Virginia,Waynesboro city,51820003400,Directly adjoining
Virginia,Waynesboro city,51820003500,Directly adjoining
Washington,Benton County,53005011600,Directly adjoining
Washington,King County,53033031202,Directly adjoining
Washington,King County,53033031204,Directly adjoining
Washington,King County,53033031501,Directly adjoining
Washington,King County,53033031603,Mine closure
Washington,King County,53033031604,Directly adjoining
Washington,King County,53033031605,Directly adjoining
Washington,King County,53033032003,Directly adjoining
Washington,King County,53033032010,Directly adjoining
Washington,King County,53033032011,Directly adjoining
Washington,Klickitat County,53039950101,Directly adjoining
Washington,Lewis County,53041970400,Directly adjoining
Washington,Lewis County,53041970700,Directly adjoining
Washington,Lewis County,53041970800,Directly adjoining
Washington,Lewis County,53041971000,Directly adjoining
Washington,Lewis County,53041971100,Generating unit retirement
Washington,Lewis County,53041971200,Directly adjoining
Washington,Lewis County,53041971300,Directly adjoining
Washington,Lewis County,53041971400,Directly adjoining
Washington,Lewis County,53041971800,Directly adjoining
Washington,Thurston County,53067012531,Directly adjoining
Washington,Thurston County,53067012620,Directly adjoining
West Virginia,Barbour County,54001965500,"Mine closure, Directly adjoining"
West Virginia,Barbour County,54001965600,"Mine closure, Directly adjoining"
West Virginia,Barbour County,54001965700,Directly adjoining
West Virginia,Barbour County,54001965800,"Mine closure, Directly adjoining"
West Virginia,Berkeley County,54003971101,Directly adjoining
West Virginia,Berkeley County,54003971103,Directly adjoining
West Virginia,Boone County,54005958200,"Mine closure, Directly adjoining"
West Virginia,Boone County,54005958300,"Mine closure, Directly adjoining"
West Virginia,Boone County,54005958400,Directly adjoining
West Virginia,Boone County,54005958501,"Mine closure, Directly adjoining"
West Virginia,Boone County,54005958502,"Mine closure, Directly adjoining"
West Virginia,Boone County,54005958600,"Mine closure, Directly adjoining"
West Virginia,Boone County,54005958700,"Mine closure, Directly adjoining"
West Virginia,Boone County,54005958800,"Mine closure, Directly adjoining"
West Virginia,Braxton County,54007967900,Directly adjoining
West Virginia,Braxton County,54007968000,Directly adjoining
West Virginia,Braxton County,54007968100,"Mine closure, Directly adjoining"
West Virginia,Brooke County,54009031102,"Mine closure, Directly adjoining"
West Virginia,Brooke County,54009031103,Directly adjoining
West Virginia,Brooke County,54009031104,Directly adjoining
West Virginia,Brooke County,54009031200,Directly adjoining
West Virginia,Brooke County,54009031401,Directly adjoining
West Virginia,Brooke County,54009031402,Directly adjoining
West Virginia,Brooke County,54009031600,Directly adjoining
West Virginia,Brooke County,54009031700,"Mine closure, Directly adjoining"
West Virginia,Cabell County,54011010500,Directly adjoining
West Virginia,Calhoun County,54013962600,Directly adjoining
West Virginia,Calhoun County,54013962700,Directly adjoining
West Virginia,Clay County,54015957900,Directly adjoining
West Virginia,Clay County,54015958000,"Mine closure, Directly adjoining"
West Virginia,Clay County,54015958100,"Mine closure, Directly adjoining"
West Virginia,Doddridge County,54017965000,Directly adjoining
West Virginia,Fayette County,54019020101,"Mine closure, Directly adjoining"
West Virginia,Fayette County,54019020102,Directly adjoining
West Virginia,Fayette County,54019020201,Directly adjoining
West Virginia,Fayette County,54019020202,Directly adjoining
West Virginia,Fayette County,54019020400,Directly adjoining
West Virginia,Fayette County,54019020500,Directly adjoining
West Virginia,Fayette County,54019020600,"Mine closure, Directly adjoining"
West Virginia,Fayette County,54019020700,"Mine closure, Directly adjoining"
West Virginia,Fayette County,54019020800,"Mine closure, Generating unit retirement, Directly adjoining"
West Virginia,Fayette County,54019020900,"Mine closure, Directly adjoining"
West Virginia,Fayette County,54019021000,"Mine closure, Directly adjoining"
West Virginia,Fayette County,54019021100,"Mine closure, Directly adjoining"
West Virginia,Gilmer County,54021967701,"Mine closure, Directly adjoining"
West Virginia,Gilmer County,54021967800,Directly adjoining
West Virginia,Gilmer County,54021980000,Directly adjoining
West Virginia,Grant County,54023969400,"Mine closure, Generating unit retirement,
Directly adjoining"
West Virginia,Grant County,54023969500,Directly adjoining
West Virginia,Greenbrier County,54025950102,Directly adjoining
West Virginia,"Greenbrier
County",54025950200,"Mine closure, Directly adjoining"
West Virginia,"Greenbrier
County",54025950300,"Mine closure, Directly adjoining"
West Virginia,Greenbrier County,54025950401,Directly adjoining
West Virginia,"Greenbrier
County",54025950402,Directly adjoining
West Virginia,"Greenbrier
County",54025950500,Directly adjoining
West Virginia,Greenbrier County,54025950600,Mine closure
West Virginia,"Greenbrier
County",54025950701,Directly adjoining
West Virginia,Greenbrier County,54025950702,Directly adjoining
West Virginia,Hampshire County,54027968401,Directly adjoining
West Virginia,Hancock County,54029020600,Directly adjoining
West Virginia,Hancock County,54029020700,Directly adjoining
West Virginia,Hancock County,54029020900,Directly adjoining
West Virginia,Hancock County,54029021100,Directly adjoining
West Virginia,Hancock County,54029021200,Directly adjoining
West Virginia,Hancock County,54029021300,Directly adjoining
West Virginia,Hancock County,54029021400,Directly adjoining
West Virginia,Hancock County,54029021500,Directly adjoining
West Virginia,Hardy County,54031970102,Directly adjoining
West Virginia,Hardy County,54031970300,Directly adjoining
West Virginia,Harrison County,54033030300,Directly adjoining
West Virginia,Harrison County,54033030501,"Mine closure, Directly adjoining"
West Virginia,Harrison County,54033030502,Directly adjoining
West Virginia,Harrison County,54033030601,Directly adjoining
West Virginia,Harrison County,54033030603,Directly adjoining
West Virginia,Harrison County,54033030604,Directly adjoining
West Virginia,Harrison County,54033030700,"Mine closure, Directly adjoining"
West Virginia,Harrison County,54033030801,Directly adjoining
West Virginia,Harrison County,54033030802,Directly adjoining
West Virginia,Harrison County,54033031000,Directly adjoining
West Virginia,Harrison County,54033031100,"Mine closure, Directly adjoining"
West Virginia,Harrison County,54033031200,"Mine closure, Directly adjoining"
West Virginia,Harrison County,54033031300,"Mine closure, Directly adjoining"
West Virginia,Harrison County,54033031400,"Mine closure, Directly adjoining"
West Virginia,Harrison County,54033031500,"Mine closure, Directly adjoining"
West Virginia,Harrison County,54033031600,Directly adjoining
West Virginia,Harrison County,54033031700,"Mine closure, Directly adjoining"
West Virginia,Harrison County,54033031800,"Mine closure, Directly adjoining"
West Virginia,Harrison County,54033031900,Directly adjoining
West Virginia,Harrison County,54033032000,"Mine closure, Directly adjoining"
West Virginia,Harrison County,54033032103,Directly adjoining
West Virginia,Harrison County,54033032104,Directly adjoining
West Virginia,Jackson County,54035963400,Directly adjoining
West Virginia,Kanawha County,54039001100,Directly adjoining
West Virginia,Kanawha County,54039001700,Directly adjoining
West Virginia,Kanawha County,54039001800,Directly adjoining
West Virginia,Kanawha County,54039010100,Directly adjoining
West Virginia,Kanawha County,54039010200,Directly adjoining
West Virginia,Kanawha County,54039010300,Directly adjoining
West Virginia,Kanawha County,54039010400,Generating unit retirement
West Virginia,Kanawha County,54039010500,Directly adjoining
West Virginia,Kanawha County,54039010602,Directly adjoining
West Virginia,Kanawha County,54039011000,Directly adjoining
West Virginia,Kanawha County,54039011200,Directly adjoining
West Virginia,Kanawha County,54039011301,"Mine closure, Directly adjoining"
West Virginia,Kanawha County,54039011302,Directly adjoining
West Virginia,Kanawha County,54039011401,Directly adjoining
West Virginia,Kanawha County,54039011402,"Mine closure, Directly adjoining"
West Virginia,Kanawha County,54039011500,Directly adjoining
West Virginia,Kanawha County,54039011800,"Mine closure, Generating unit retirement, Directly adjoining"
West Virginia,Kanawha County,54039012100,"Mine closure, Directly adjoining"
West Virginia,Kanawha County,54039012200,"Mine closure, Directly adjoining"
West Virginia,Kanawha County,54039012301,Directly adjoining
West Virginia,Kanawha County,54039012302,"Mine closure, Directly adjoining"
West Virginia,Kanawha County,54039013200,Directly adjoining
West Virginia,Kanawha County,54039013400,Directly adjoining
West Virginia,Kanawha County,54039013500,Directly adjoining
West Virginia,Kanawha County,54039013701,Directly adjoining
West Virginia,Lewis County,54041967200,Directly adjoining
West Virginia,Lewis County,54041967300,"Mine closure, Directly adjoining"
West Virginia,Lewis County,54041967400,Directly adjoining
West Virginia,Lewis County,54041967500,Directly adjoining
West Virginia,Lewis County,54041967600,"Mine closure, Directly adjoining"
West Virginia,Lincoln County,54043955401,"Mine closure, Directly adjoining"
West Virginia,Lincoln County,54043955402,Directly adjoining
West Virginia,Lincoln County,54043955500,Directly adjoining
West Virginia,Lincoln County,54043955600,Directly adjoining
West Virginia,Lincoln County,54043955700,Directly adjoining
West Virginia,Lincoln County,54043955800,"Mine closure, Directly adjoining"
West Virginia,Logan County,54045956102,Directly adjoining
West Virginia,Logan County,54045956103,Directly adjoining
West Virginia,Logan County,54045956104,Directly adjoining
West Virginia,Logan County,54045956200,"Mine closure, Directly adjoining"
West Virginia,Logan County,54045956400,"Mine closure, Directly adjoining"
West Virginia,Logan County,54045956500,"Mine closure, Directly adjoining"
West Virginia,Logan County,54045956600,"Mine closure, Directly adjoining"
West Virginia,Logan County,54045956700,"Mine closure, Directly adjoining"
West Virginia,Logan County,54045956800,"Mine closure, Directly adjoining"
West Virginia,Logan County,54045956900,Directly adjoining
West Virginia,McDowell County,54047953600,"Mine closure, Directly adjoining"
West Virginia,McDowell County,54047953800,"Mine closure, Directly adjoining"
West Virginia,McDowell County,54047953900,"Mine closure, Directly adjoining"
West Virginia,McDowell County,54047954000,"Mine closure, Directly adjoining"
West Virginia,McDowell County,54047954200,"Mine closure, Directly adjoining"
West Virginia,McDowell County,54047954501,"Mine closure, Directly adjoining"
West Virginia,McDowell County,54047954503,"Mine closure, Directly adjoining"
West Virginia,McDowell County,54047954504,"Mine closure, Directly adjoining"
West Virginia,Marion County,54049020200,Directly adjoining
West Virginia,Marion County,54049020300,Directly adjoining
West Virginia,Marion County,54049020400,"Mine closure, Directly adjoining"
West Virginia,Marion County,54049020600,Directly adjoining
West Virginia,Marion County,54049020700,Directly adjoining
West Virginia,Marion County,54049020900,Directly adjoining
West Virginia,Marion County,54049021001,Directly adjoining
West Virginia,Marion County,54049021002,Mine closure
West Virginia,Marion County,54049021201,Directly adjoining
West Virginia,Marion County,54049021202,Directly adjoining
West Virginia,Marion County,54049021300,"Mine closure, Directly adjoining"
West Virginia,Marion County,54049021400,Directly adjoining
West Virginia,Marion County,54049021500,"Mine closure, Generating unit retirement,
Directly adjoining"
West Virginia,Marion County,54049021601,Directly adjoining
West Virginia,Marion County,54049021602,"Mine closure, Directly adjoining"
West Virginia,Marion County,54049021700,Directly adjoining
West Virginia,Marion County,54049021800,"Mine closure, Directly adjoining"
West Virginia,Marshall County,54051020200,Directly adjoining
